epoch,train loss,val loss,swa
0.0,0.4646184086799622,0.45919250883675145,n
19.0,0.325788139474803,0.3705332266069312,y
39.0,0.25686324012690576,0.36854338054814617,y
59.0,0.18939628724394172,0.3702418534880499,y
79.0,0.14702673698293753,0.3555362566115114,y
99.0,0.11415828630842012,0.36029118644304514,y
119.0,0.0908143084624718,0.3514525095621745,y
139.0,0.07554515271351256,0.35620015481943595,y
159.0,0.05859389387328049,0.3565510294654153,y
179.0,0.04669570018505228,0.35264039860612434,y
199.0,0.04146650659626928,0.3572774281514906,y
219.0,0.038480975710112476,0.35282246764369574,y
239.0,0.04182074357723368,0.353209681090573,y
259.0,0.0343537922563224,0.36024281177310574,y
