epoch,train loss,val loss,swa
0.0,0.5246242325881432,0.49594238540029395,n
19.0,0.367260126820926,0.41015345301509887,y
39.0,0.2435939829925011,0.415945370006824,y
59.0,0.16500656728086802,0.3961044451421943,y
79.0,0.12954218469817064,0.38232775069465325,y
99.0,0.0852046744576816,0.37531310073600327,y
119.0,0.08955363487375194,0.37748392455834,y
139.0,0.0529444119025921,0.36771839249560984,y
159.0,0.0497541148087074,0.3654434700642735,y
179.0,0.0405733795001589,0.3567000781865816,y
199.0,0.035147037177250304,0.3678791585375783,y
219.0,0.040016734189000626,0.3619761946444341,y
