epoch,train loss,val loss,swa
0.0,0.4565219623966079,0.45632469325683006,n
19.0,0.24564251123893183,0.29385437256048536,y
39.0,0.16660475435030128,0.2820614087023354,y
59.0,0.11183308338716251,0.2778368991268568,y
79.0,0.07994575765123864,0.27187094248359195,y
99.0,0.0611845624730407,0.2682912451505004,y
119.0,0.05083596579003687,0.2676711095594506,y
139.0,0.041676047628232425,0.26578185512343055,y
159.0,0.03708880932238216,0.2636459080640935,y
179.0,0.03279202231371333,0.26553278718112916,y
199.0,0.030835301495551734,0.2713587435152248,y
219.0,0.028413889943135685,0.26457970267156594,y
239.0,0.027160463970885198,0.2638586670899194,y
259.0,0.0268414973062057,0.2645927634777773,y
279.0,0.025867848632993965,0.271735621549538,y
299.0,0.024560420359467195,0.272320849507965,y
