epoch,train loss,val loss,swa
0.0,0.45234173902624436,0.4475358166313697,n
19.0,0.23569214987658962,0.29647246372601216,y
39.0,0.14229629054828186,0.2891185552949091,y
59.0,0.08243698419201723,0.28972703858840565,y
79.0,0.05700496344097999,0.28163683874219575,y
99.0,0.04499940314832465,0.27524358346114147,y
119.0,0.037173329791003844,0.269852802116352,y
139.0,0.03192493855302735,0.27000118714061977,y
159.0,0.02834867499875721,0.266206074680507,y
179.0,0.024082735138059964,0.2688840486458182,y
199.0,0.021857559886353923,0.2694931657517909,y
219.0,0.02001196176823633,0.2689578122672299,y
239.0,0.018948079319537063,0.2677879842516476,y
259.0,0.017740077256197768,0.2716390163773676,y
279.0,0.01573742736967592,0.2752320500444775,y
