epoch,train loss,val loss,swa
0.0,0.46604740085457164,0.4681062908540416,n
19.0,0.24810455462637543,0.2933612661256606,y
39.0,0.1604024431944633,0.2692118085120335,y
59.0,0.10927197457346083,0.26856273067884207,y
79.0,0.07917477919372433,0.26338520884185457,y
99.0,0.06145381422052709,0.2596869600049064,y
119.0,0.05173361258275013,0.26116004857149994,y
139.0,0.04380161539927223,0.25941360128155755,y
159.0,0.037562107349502265,0.2615526431848195,y
179.0,0.03370089627101232,0.25857957992343533,y
199.0,0.03224766525635429,0.25743621932573557,y
219.0,0.030063553951149027,0.2667556567625566,y
239.0,0.028089918912751474,0.26172026031273454,y
