epoch,train loss,val loss,swa
0.0,0.4353303564005885,0.4546907463677987,n
19.0,0.3224017081589534,0.3749914744011955,y
39.0,0.24808623050821238,0.3728686663073285,y
59.0,0.1844600924130144,0.37165347702247054,y
79.0,0.13963849112905305,0.36584992546680545,y
99.0,0.10781620699783852,0.3465697850734406,y
119.0,0.06738148475515432,0.342538470079091,y
139.0,0.059547864979711075,0.34618190957166606,y
159.0,0.04648070828668002,0.34365987088069444,y
179.0,0.04044351290012228,0.3421621549228006,y
199.0,0.04170022832936254,0.343106495118995,y
219.0,0.03216028871207402,0.3467933034765491,y
239.0,0.03110210525578466,0.3503057697259362,y
