epoch,train loss,val loss,swa
0.0,0.44896991538080994,0.44737982454378744,n
19.0,0.2395434155623611,0.29233473917012703,y
39.0,0.15958026132678954,0.26959974148385124,y
59.0,0.1073415710859486,0.2674477195608386,y
79.0,0.07888653561067105,0.2689201427885324,y
99.0,0.06332410885851288,0.2651449918090148,y
119.0,0.051213707647747686,0.26161784606860033,y
139.0,0.044150180711453636,0.25804823554908607,y
159.0,0.03860808645433823,0.2617089170398134,y
179.0,0.03497093856355232,0.2626164199235354,y
199.0,0.03176184865122456,0.26090307964766324,y
